[0.000000] (-) TimerEvent: {}
[0.047352] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/environment/path.dsv\n'}
[0.047418] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/local_setup.bash\n'}
[0.047452] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/local_setup.sh\n'}
[0.047486] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/local_setup.zsh\n'}
[0.047519] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/local_setup.dsv\n'}
[0.047553] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/package.dsv\n'}
[0.047586] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/ament_index/resource_index/packages/hexapod_mantis\n'}
[0.047619] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/cmake/hexapod_mantisConfig.cmake\n'}
[0.047652] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/cmake/hexapod_mantisConfig-version.cmake\n'}
[0.047685] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/package.xml\n'}
[0.047895] (hexapod_mantis) CommandEnded: {'returncode': 0}
[0.057989] (hexapod_mantis) JobEnded: {'identifier': 'hexapod_mantis', 'rc': 0}
[0.058285] (-) EventReactorShutdown: {}
